Name,Genre,Publisher,ESRB_Rating,Developer,Critic_Score
No Man's Sky,Action-Adventure,Hello Games,T,Hello Games,6.8
Call of Duty 3,Shooter,Activision,T,EXAKT Entertainment,6.8
Fire Emblem: Awakening,Role-Playing,Nintendo,T,Intelligent Systems,9.0
Super Mario All-Stars: Limited Edition,Platform,Nintendo,E,Nintendo EAD,7.2
Star Wars: The Force Unleashed,Action,LucasArts,T,LucasArts,6.8
The Legend of Zelda: Link's Awakening DX,Adventure,Nintendo,E,Nintendo EAD,9.4
Guitar Hero II,Misc,RedOctane,T,Harmonix Music Systems,9.2
High School Musical: Makin' the Cut!,Puzzle,Disney Interactive Studios,E,Artificial Mind and Movement,7.3
Star Wars: Knights of the Old Republic,Role-Playing,LucasArts,T,BioWare Corp.,9.4
Mario Party 10,Misc,Nintendo,E,"Nd Cube Co., Ltd.",6.3
Pro Evolution Soccer 2012,Sports,Konami,E,Konami,7.5
Saints Row,Action,THQ,M,Volition Inc.,8.0
Need for Speed: Payback,Racing,Electronic Arts,T,Ghost Games,5.8
ATV Offroad Fury 2,Racing,Sony Computer Entertainment,E,Rainbow Studios,8.7
Mario Party 5,Misc,Nintendo,E,Hudson Soft,5.9
Star Wars: Rogue Squadron,Simulation,LucasArts,T,Factor 5,9.0
Scribblenauts,Puzzle,Warner Bros. Interactive,E10,5TH Cell,8.2
Devil May Cry,Action,Capcom,M,Capcom,9.1
Your Shape featuring Jenny McCarthy,Sports,Ubisoft,E,Ubisoft,6.0
Mario & Luigi: Superstar Saga,Role-Playing,Nintendo,E,AlphaDream Corporation,8.8
SimCity 2000,Simulation,Maxis,E,Maxis,8.0
Call of Duty: Roads to Victory,Shooter,Activision,T,Amaze Entertainment,6.1
Borderlands,Shooter,2K Games,M,Gearbox Software,8.2
Project Gotham Racing,Racing,Microsoft,E,Bizarre Creations,8.4
NBA 2K11,Sports,2K Sports,E,Visual Concepts,8.8
ARMS,Fighting,Nintendo,E10,Nintendo EPD,7.9
Killzone: Shadow Fall,Shooter,Sony Computer Entertainment,M,Guerrilla Games,9.0
Kirby: Nightmare in Dream Land,Platform,Nintendo,E,HAL Laboratory,8.1
Onimusha 2: Samurai's Destiny,Adventure,Capcom,M,Capcom,8.5
Grand Theft Auto: Episodes from Liberty City,Adventure,Rockstar Games,M,Rockstar North,9.0
Sim Theme Park,Strategy,Electronic Arts,E,Bullfrog Productions,8.1
Mario Party 7,Misc,Nintendo,E,Hudson Soft,6.0
Metal Gear Solid: Peace Walker,Action,Konami,T,Kojima Productions,8.6
The Sims 2: Pets,Simulation,Electronic Arts,E,Maxis,4.8
Professor Layton and the Last Specter,Adventure,Nintendo,E10,Level 5,8.4
The Incredibles,Action,THQ,E,Helixe,5.4
R4: Ridge Racer Type 4,Racing,Namco,E,Namco,9.1
Mortal Kombat vs DC Universe,Fighting,Midway Games,T,Midway Amusement Games,7.6
Dark Souls,Role-Playing,Namco Bandai,M,From Software,9.0
Dead or Alive 3,Fighting,Tecmo,T,Team Ninja,8.3
PGR4 - Project Gotham Racing 4,Racing,Microsoft Game Studios,E,Bizarre Creations,8.6
Dance Central 2,Music,Microsoft,T,Harmonix Music Systems,8.6
Dragon Quest XI: Echoes of an Elusive Age,Role-Playing,Square Enix,T,Square Enix,10.0
NBA 2K17,Sports,2K Sports,E,Visual Concepts,8.8
1080: TenEighty Snowboarding,Sports,Nintendo,E,Nintendo EAD,9.1
Mario Hoops 3 on 3,Sports,Nintendo,E,Square Enix,7.1
Serious Sam 3: BFE,Shooter,Devolver Digital,M,Croteam,7.0
Rayman Raving Rabbids: TV Party,Misc,Ubisoft,E10,Ubisoft Paris,7.1
Onimusha: Warlords,Action,Capcom,M,Flagship,8.7
Just Dance 3,Misc,Ubisoft,E10,Ubisoft Paris,5.5
Bloodborne,Role-Playing,Sony Computer Entertainment,M,From Software,8.2
Detroit: Become Human,Adventure,Sony Interactive Entertainment,M,Quantic Dream,8.0
Dragon Quest Monsters: Joker 2,Role-Playing,Nintendo,E10,TOSE Software,8.1
Driveclub,Racing,Sony Computer Entertainment,E,Evolution Studios,7.2
Your Shape: Fitness Evolved,Sports,Ubisoft,E,Ubisoft Montreal,7.0
The Legend of Zelda: Ocarina of Time 3D,Adventure,Nintendo,E10,GREZZO,9.3
TouchMaster,Puzzle,Midway Games,E10,Midway Studios San Diego,6.9
Tenchu: Stealth Assassins,Action,Activision,M,Acquire,8.8
Harry Potter and the Chamber of Secrets,Adventure,Electronic Arts,E,Eurocom Entertainment Software,7.2
Donkey Kong Country: Tropical Freeze,Platform,Nintendo,E,Retro Studios,8.8
Mario Sports Mix,Sports,Nintendo,E,Square Enix,6.0
Hot Shots Golf: Open Tee,Sports,Sony Computer Entertainment,E10,Clap Hanz,8.4
Grand Theft Auto: San Andreas,Action,Rockstar Games,M,Rockstar North,9.2
Pokemon Battle Revolution,Role-Playing,Nintendo,E,Genius Sonority Inc.,5.2
The Legend of Zelda: Oracle of Ages,Adventure,Nintendo,E,Flagship,9.4
PaRappa The Rapper,Misc,Sony Computer Entertainment,E,NanaOn-Sha,9.2
Need for Speed: Shift,Racing,Electronic Arts,E,Slightly Mad Studios,8.2
Postal 2,Shooter,Whiptail Interactive,M,Running With Scissors,4.8
LEGO City Undercover: The Chase Begins,Action,Nintendo,E,TT Fusion,6.2
Mario Party 3,Misc,Nintendo,E,Hudson Soft,7.0
Paper Mario: The Thousand-Year Door,Role-Playing,Nintendo,E,Intelligent Systems,9.0
Star Wars Rogue Leader: Rogue Squadron II,Simulation,LucasArts,T,Factor 5,9.2
Tomb Raider (2013),Action,Square Enix,M,Crystal Dynamics,8.5
Dead Rising,Action,Capcom,M,Capcom Production Studio 1,8.4
Dragon Ball: Xenoverse 2,Action,Namco Bandai Games,T,Dimps Corporation,7.1
Dragon Quest Monsters: Joker,Role-Playing,Square Enix,E10,TOSE Software,7.6
Monster Hunter Tri,Role-Playing,Capcom,T,Capcom Production Studio 1,8.1
Ratchet & Clank Future: A Crack in Time,Platform,Sony Computer Entertainment,E10,Insomniac Games,8.7
Yu-Gi-Oh! Forbidden Memories,Role-Playing,Konami,E,KCEJ,7.0
FIFA 2000,Sports,EA Sports,E,EA Canada,8.8
The Legend of Zelda: Oracle of Seasons,Adventure,Nintendo,E,Flagship,9.3
Sonic Classic Collection,Platform,Sega,E,Sonic Team,7.5
The Legend of Dragoon,Role-Playing,Sony Computer Entertainment,T,SCEI,7.8
Turok 2: Seeds of Evil,Shooter,Acclaim Entertainment,M,Iguana Entertainment,9.0
Kirby's Epic Yarn,Platform,Nintendo,E,Good-Feel,8.7
Forza Horizon 4,Racing,Microsoft Studios,E,Playground Games,9.2
Rayman Raving Rabbids 2,Misc,Ubisoft,E10,Ubisoft Paris,6.6
The Elder Scrolls V: Skyrim Special Edition,Role-Playing,Bethesda Softworks,M,Bethesda Softworks,8.1
Air Combat,Simulation,Namco,E,Namco,7.0
Demon's Souls,Role-Playing,Atlus,M,From Software,9.1
Donkey Kong Country,Platform,Nintendo,E,Rare Ltd.,7.5
Star Fox Adventures,Adventure,Nintendo,T,Rare Ltd.,8.1
BioShock Infinite,Shooter,2K Games,M,Irrational Games,9.5
Sonic Colors,Platform,Sega,E,Sonic Team,7.7
Kirby's Return to Dreamland,Platform,Nintendo,E10,HAL Laboratory,7.6
New Play Control! Mario Power Tennis,Sports,Nintendo,E,Camelot Software Planning,6.6
UFC 2009 Undisputed,Fighting,THQ,T,Yuke's Osaka,8.4
High School Musical: Sing It!,Misc,Disney Interactive Studios,E,Artificial Mind and Movement,6.4
The Legend of Zelda: The Minish Cap,Adventure,Nintendo,E,Flagship,8.9
Wii Party U,Party,Nintendo,E,"Nd Cube Co., Ltd.",6.6
State of Emergency,Action,Rockstar Games,M,VIS Entertainment,8.0
Crackdown,Shooter,Microsoft Game Studios,M,Realtime Worlds,8.4
Xenosaga Episode I: Der Wille zur Macht,Role-Playing,Namco,T,Monolith Soft,8.7
Max Payne 3,Shooter,Rockstar Games,M,Rockstar Vancouver,9.0
Twisted Metal III,Action,989 Studios,T,989 Studios,4.4
Mario & Luigi: Partners in Time,Role-Playing,Nintendo,E,AlphaDream Corporation,8.8
Crash Bandicoot: The Huge Adventure,Platform,Vivendi Games,E,Vicarious Visions,8.3
Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,Action,Rockstar Games,M,Rockstar North,9.7
Call of Duty: World at War Final Fronts,Shooter,Activision,T,Rebellion Developments,6.8
Metroid II: Return of Samus,Adventure,Nintendo,E,Intelligent Systems,7.3
Titanfall 2,Shooter,Electronic Arts,M,Respawn Entertainment,8.9
Portal 2,Shooter,Valve,E10,Valve Software,9.6
Chrono Cross,Role-Playing,Square EA,T,SquareSoft,9.7
Devil May Cry 2,Action,Capcom,M,Capcom,6.5
Dragon Quest V: Hand of the Heavenly Bride,Role-Playing,Square Enix,E10,ArtePiazza,8.6
Dragon Quest VI: Realms of Revelation,Role-Playing,Nintendo,T,ArtePiazza,7.6
Kingdom Hearts 358/2 Days,Role-Playing,Square Enix,E10,High Horse Entertainment,7.5
Kingdom Hearts: Birth by Sleep,Role-Playing,Square Enix,E10,Square Enix,7.9
Super Princess Peach,Platform,Nintendo,E,TOSE Software,7.8
Sid Meier's Civilization V,Strategy,2K Games,E10,Firaxis Games,8.9
Cabela's Big Game Hunter 2010,Sports,Activision,T,Cauldron,5.5
Harry Potter and the Sorcerer's Stone,Action,Electronic Arts,E,Griptonite Games,6.6
Dragon Ball Z: The Legacy of Goku,Role-Playing,Infogrames,E,Webfoot Technologies,6.5
The Sims 3: Late Night Expansion Pack,Simulation,Electronic Arts,T,The Sims Studio,7.5
NFL GameDay 98,Sports,Sony Computer Entertainment,E,989 Studios,8.6
Star Wars Battlefront: Renegade Squadron,Shooter,LucasArts,T,Rebellion Developments,7.5
Time Crisis,Shooter,Namco,T,Namco,8.5
Tekken 6,Fighting,Namco Bandai,T,Namco Bandai Games,7.8
Virtua Fighter 4,Fighting,Sega,T,Sega-AM2,9.3
We Ski,Sports,Namco Bandai,E,Bandai Namco Games,7.1
PGR: Project Gotham Racing 2,Racing,Microsoft Game Studios,E,Bizarre Creations,8.9
SpongeBob SquarePants: Battle for Bikini Bottom,Platform,THQ,E,Heavy Iron Studios,5.8
Big Beach Sports,Sports,THQ,E,HB Studios Multimedia,4.9
Shaun White Snowboarding: Road Trip,Sports,Ubisoft,E10,Ubisoft Montreal,7.8
Golden Sun,Role-Playing,Nintendo,E,Camelot Software Planning,9.1
Heavenly Sword,Action,Sony Computer Entertainment,T,Ninja Theory,8.0
Army of Two,Shooter,Electronic Arts,M,EA Montreal,6.7
Sonic Mega Collection,Misc,Sega,E,Sonic Team,7.5
Wii Play: Motion,Misc,Nintendo,E10,Nintendo EAD,5.2
Mario Party 6,Misc,Nintendo,E,Hudson Soft,7.2
Ape Escape,Platform,Sony Computer Entertainment,E,SCE Japan Studio,9.3
Kinectimals,Simulation,Microsoft Game Studios,E,Frontier Studio,7.5
Uncharted: Golden Abyss,Action,Sony Computer Entertainment,T,SCEA Bend Studio / Naughty Dog,7.9
The Order: 1886,Shooter,Sony Computer Entertainment,M,Ready at Dawn,6.2
Deca Sports,Sports,Hudson Soft,E,CAProduction,5.3
Dragon Quest IV: Chapters of the Chosen,Role-Playing,Square Enix,E10,ArtePiazza,8.1
Kingdom Hearts: Chain of Memories,Role-Playing,Square Enix,E,Jupiter Corporation,7.4
Metroid Fusion,Adventure,Nintendo,E,Nintendo R&D1,9.0
Pikmin,Strategy,Nintendo,E,Nintendo EAD,8.1
Pokemon Super Mystery Dungeon,Role-Playing,Nintendo,E,ChunSoft,7.7
Sonic Adventure DX: Director's Cut,Platform,Sega,E,Sonic Team,5.4
Super Mario Strikers,Sports,Nintendo,E,Next Level Games,8.0
Just Cause 2,Action,Square Enix,M,Avalanche Studios,8.0
Silent Hill,Adventure,Konami,M,KCET,8.9
Soul Blade,Fighting,Namco,T,Namco,8.6
Diddy Kong Racing DS,Racing,Nintendo,E,Rare Ltd.,5.9
Pro Evolution Soccer 2008,Sports,Konami,E,Konami,7.1
Final Fantasy XIV Online,MMO,Square Enix,T,Square Enix,5.3
Twisted Metal,Action,Sony Computer Entertainment,T,SingleTrac,7.0
BioShock 2,Shooter,2K Games,M,2K Marin,8.5
007: The World is Not Enough,Shooter,Electronic Arts,T,Eurocom Entertainment Software,7.4
Yoshi's Woolly World,Platform,Nintendo,E,Good-Feel,7.4
Go Vacation,Misc,Namco Bandai,E10,Namco Bandai Games,7.0
Dark Cloud,Role-Playing,Sony Computer Entertainment,T,Level 5,8.2
Sonic the Hedgehog (2006),Platform,Sega,E10,Sonic Team,4.8
Die Hard Trilogy,Shooter,Fox Interactive,M,Probe Entertainment Limited,8.5
Pokemon Ranger: Guardian Signs,Role-Playing,Nintendo,E,Creatures Inc.,6.5
SoulCalibur IV,Fighting,Namco Bandai,T,Project Soul,8.3
Xenoblade Chronicles 2,Role-Playing,Nintendo,T,Monolith Soft,8.2
Fight Night Round 4,Fighting,EA Sports,T,EA Canada,8.6
Mario Tennis Open,Sports,Nintendo,E,Camelot Software Planning,6.6
Mario vs. Donkey Kong 2: March of the Minis,Puzzle,Nintendo,E,Nintendo Software Technology Corporation,7.7
Sonic Rivals 2,Racing,Sega,E,Backbone Entertainment,6.4
Call of Duty: Modern Warfare: Reflex Edition,Shooter,Activision,M,Treyarch,7.2
Kirby: Planet Robobot,Action,Nintendo,E,HAL Laboratory,7.7
Metal Gear Rising: Revengeance,Action,Konami Digital Entertainment,M,PlatinumGames,9.0
NFL Blitz,Sports,Midway Games,E,Midway Games,9.1
Crysis: Warhead,Shooter,Electronic Arts,M,Crytek,8.4
Octopath Traveler,Role-Playing,Nintendo,T,Square Enix,8.1
SoulCalibur II,Fighting,Namco,T,Namco,9.1
WWF No Mercy,Fighting,THQ,T,Aki Corp.,9.1
Mafia II,Action,2K Games,M,Illusion Softworks,7.0
Resistance 3,Shooter,Sony Computer Entertainment,M,Insomniac Games,8.3
Banjo-Tooie,Platform,Nintendo,E,Rare Ltd.,9.3
Pokemon Mystery Dungeon: Explorers of Sky,Role-Playing,Nintendo,E,ChunSoft,5.7
Sonic's Ultimate Genesis Collection,Misc,Sega,E10,Backbone Entertainment,8.1
LEGO Battles: Ninjago,Strategy,Warner Bros. Interactive,E,Hellbent Games,5.0
Professor Layton and the Mask of Miracle,Puzzle,Nintendo,E10,Level 5,8.4
Disney Sing It: Pop Hits,Misc,Disney Interactive Studios,E,Zoe Mode,6.8
Super Scribblenauts,Puzzle,Warner Bros. Interactive,E10,5TH Cell,7.9
Kirby & the Amazing Mirror,Platform,Nintendo,E,Flagship,7.9
Mario Golf,Sports,Nintendo,E,Camelot Software Planning,9.0
Minecraft,Misc,Mojang,E10,4J Studios,5.5
Resident Evil 4: Wii Edition,Action,Capcom,M,Capcom Production Studio 4,9.2
Resident Evil Outbreak,Action,Capcom,M,Capcom Production Studio 1,7.1
Sonic & SEGA All-Stars Racing,Racing,Sega,E,Sumo Digital,7.9
Sega Genesis Collection,Misc,Sega,T,Sega,8.3
The House of the Dead 2 & 3 Return,Shooter,Sega,M,Sega,6.5
BioShock,Shooter,2K Games,M,2K Boston / 2K Australia / 2K Marin,9.3
Sonic Rivals,Racing,Sega,E,Backbone Entertainment,7.0
WWE SmackDown vs Raw 2008,Fighting,THQ,T,Yuke's Media Creations,7.3
Smarty Pants,Misc,Electronic Arts,E,EA Los Angeles,6.5
Kinect Joy Ride,Racing,Microsoft Game Studios,E,Big Park,5.6
The Legend of Zelda: Twilight Princess,Adventure,Nintendo,T,Nintendo EAD,9.5
Pokemon XD: Gale of Darkness,Role-Playing,Nintendo,E,Genius Sonority Inc.,6.9
Super Metroid,Adventure,Nintendo,E,Intelligent Systems,8.0
Yu-Gi-Oh! The Duelists of the Roses,Action,Konami,E,Konami,7.0
Metroid Prime 3: Corruption,Shooter,Nintendo,T,Retro Studios,9.0
Style Savvy: Fashion Forward,Simulation,Nintendo,E,syn Sophia,6.5
Ridge Racer,Racing,Namco,E,Namco,8.8
Twisted Metal: Black,Racing,Sony Computer Entertainment,M,Incognito Inc.,8.9
2Xtreme,Sports,Sony Computer Entertainment,E,SCEA,8.3
Anno 2070,Strategy,Ubisoft,RP,Blue Byte Studio,8.7
Bravely Default: Flying Fairy,Role-Playing,Nintendo,T,Square Enix,8.2
Pokemon Rumble Blast,Action,Nintendo,E10,Ambrella,5.3
Star Ocean: Till The End of Time,Role-Playing,Square Enix,T,tri-Ace,7.8
Ace Combat 6: Fires of Liberation,Simulation,Namco Bandai,T,Namco Bandai Games,8.1
Bakugan: Battle Brawlers,Action,Activision,E,MTO,6.4
Far Cry 2,Shooter,Ubisoft,M,Ubisoft Montreal,8.4
The Sims 2,Simulation,Electronic Arts,T,Maxis,6.2
Rocket League,Sports,505 Games,E,Psyonix Studios,8.0
A Collection of Activision Classic Games for the Atari 2600,Misc,Activision,E,"Livesay Technologies, Inc.",3.8
Pokemon Mystery Dungeon: Gates to Infinity,Role-Playing,Nintendo,E,Spike Chunsoft,5.9
Age of Mythology,Strategy,Microsoft Game Studios,T,Ensemble Studios,8.8
Need for Speed: The Run,Racing,Electronic Arts,T,EA Black Box,5.5
Crash Bandicoot 2: N-Tranced,Platform,Vivendi Games,E,Vicarious Visions,7.5
Gardening Mama,Puzzle,Majesco,E,Taito Corporation,6.6
Marvel vs. Capcom 3: Fate of Two Worlds,Fighting,Capcom,T,Capcom,8.2
Metroid: Other M,Action,Nintendo,T,Nintendo SPD Production Group 1/Team Ninja,7.7
Hasbro Family Game Night 2,Misc,Electronic Arts,E,EA Bright Light,6.4
Burnout Paradise,Racing,Electronic Arts,E10,Criterion,8.9
Captain Toad: Treasure Tracker,Puzzle,Nintendo,E,Nintendo EAD Tokyo,7.7
Kirby Air Ride,Racing,Nintendo,E,HAL Laboratory,6.4
Shadow The Hedgehog,Platform,Sega,E10,Sonic Team,4.8
FIFA Soccer 08,Sports,EA Sports,E,EA Canada,7.9
FIFA Soccer 09,Sports,EA Sports,E,EA Canada,8.1
Tom Clancy's Rainbow Six: Vegas 2,Shooter,Ubisoft,M,Ubisoft Montreal,8.2
The ICO & Shadow of the Colossus Collection,Adventure,Sony Computer Entertainment,T,Bluepoint Games,9.0
Donkey Kong Jungle Beat,Platform,Nintendo,E10,Nintendo EAD Tokyo,7.9
Battlefield: Bad Company,Shooter,Electronic Arts,T,EA Digital Illusions CE,8.6
Command & Conquer: Red Alert 2,Strategy,Electronic Arts,T,Westwood Studios,8.9
Max Payne 2: The Fall of Max Payne,Shooter,Rockstar Games,M,Remedy Entertainment,6.8
Alan Wake,Action,Microsoft Game Studios,T,Remedy Entertainment,8.3
Kid Icarus: Uprising,Action,Nintendo,E10,Project Sora,8.0
Tony Hawk's Pro Skater,Sports,Activision,E,Natsume,7.1
Need for Speed Underground Rivals,Racing,Electronic Arts,E,Team Fusion,7.6
MAG: Massive Action Game,Shooter,Sony Computer Entertainment,T,Zipper Interactive,7.4
LEGO Batman: The Videogame,Adventure,Warner Bros. Interactive,E10,Traveller's Tales,7.2
Burnout 3: Takedown,Racing,Electronic Arts,T,Criterion Games,9.3
Devil May Cry 3: Dante's Awakening,Action,Capcom,M,Capcom,8.6
Final Fantasy: Crystal Chronicles,Role-Playing,Nintendo,T,Square Enix,7.7
Kingdom Hearts 3D: Dream Drop Distance,Role-Playing,Square Enix,E10,Square Enix,7.5
Monster Hunter Freedom,Role-Playing,Capcom,T,Capcom,7.0
Resident Evil: The Umbrella Chronicles,Shooter,Capcom,M,Cavia Inc.,7.5
SaGa Frontier,Role-Playing,Sony Computer Entertainment,T,SquareSoft,8.0
Super Street Fighter IV: 3D Edition,Fighting,Capcom,T,Capcom,8.5
Xenogears,Role-Playing,Square,T,SquareSoft,7.8
The Last Guardian,Action-Adventure,Sony Interactive Entertainment,T,SIE Japan Studio,7.9
Transformers,Shooter,Atari,T,Melbourne House,7.8
Champions of Norrath,Role-Playing,Sony Online Entertainment,T,Snowblind Studios,8.5
Need for Speed Carbon,Racing,Electronic Arts,E10,EA Black Box,6.4
Twisted Metal 4,Racing,989 Studios,T,989 Studios,6.7
The Sims 2: Nightlife,Simulation,Electronic Arts,T,Maxis,7.5
WWE '12,Fighting,THQ,T,"Yuke's Co., Ltd.",7.5
Mario Golf: Toadstool Tour,Sports,Nintendo,E,Camelot Software Planning,8.1
.hack//Infection Part 1,Role-Playing,Bandai,T,CyberConnect2,7.7
Rockstar Games presents Table Tennis,Sports,Rockstar Games,E,Rockstar San Diego,6.8
Hyrule Warriors,Misc,Nintendo,T,Omega Force,7.4
Football Manager 2011,Sports,Sega,E,Sports Interactive,8.9
Dead or Alive 4,Fighting,Tecmo,M,Team Ninja,8.6
Pikmin 3,Strategy,Nintendo,E10,Nintendo EAD,8.7
Resident Evil Zero,Action,Capcom,M,Capcom Production Studio 3 / Flagship,8.2
Black,Shooter,Electronic Arts,M,Criterion Games,7.7
RollerCoaster Tycoon 2,Strategy,Atari,E,Chris Sawyer,7.3
Cars 2,Racing,Disney Interactive Studios,E,Avalanche Software,6.5
Frogger: The Great Quest,Platform,Konami,E,Konami,3.0
The Legend of Zelda: Tri Force Heroes,Adventure,Nintendo,E,GREZZO,7.4
Donkey Kong Country 2,Platform,Nintendo,E,Rare Ltd.,7.6
Star Wars Battlefront II,Shooter,LucasArts,T,Savage Entertainment,6.9
Intelligent Qube,Puzzle,Sony Computer Entertainment,E,Sony Computer Entertainment,7.4
Kirby: Mass Attack,Platform,Nintendo,E,HAL Laboratory,8.4
NBA Live 99,Sports,EA Sports,E,NuFX,8.3
Bayonetta,Action,Sega,M,PlatinumGames,8.6
Super Monkey Ball: Banana Blitz,Misc,Sega,E,Sega,7.3
Boom Blox,Puzzle,Electronic Arts,E,EA Los Angeles,8.6
FIFA Soccer 11,Sports,EA Sports,E,HB Studios,7.0
World Soccer Winning Eleven 9 (JP & Others sales),Sports,Konami,E,Konami Computer Entertainment Tokyo,8.0
ATV Offroad Fury 3,Racing,Sony Computer Entertainment,E,Climax Group,7.5
Metal Gear Solid V: Ground Zeroes,Action-Adventure,Konami Digital Entertainment,M,Kojima Productions,7.6
Dino Crisis 2,Action,Capcom,M,Capcom Production Studio 4,8.8
Final Fantasy IV,Role-Playing,Square Enix,E10,Matrix Software,8.5
NFL 2K,Sports,Sega,E,Visual Concepts,9.7
Ninja Gaiden,Action,Tecmo,M,Team Ninja,9.4
Parasite Eve II,Role-Playing,Square EA,M,SquareSoft,7.4
Shenmue,Adventure,Sega,T,Sega-AM2,8.9
Sonic and the Black Knight,Platform,Sega,E10,Sonic Team,4.8
God of War: Ghost of Sparta,Action,Sony Computer Entertainment,M,Ready at Dawn,8.3
Mario & Sonic at the London 2012 Olympic Games,Sports,Sega,E,Sega,6.5
Metal Gear Solid: Portable Ops,Action,Konami,M,Kojima Productions,8.7
Spider-Man: The Movie,Action,Activision,E,Treyarch,7.6
Final Fantasy I & II: Dawn of Souls,Role-Playing,Nintendo,E,Square Enix,7.1
Metal Gear Solid VR Missions,Adventure,Konami,M,Konami Computer Entertainment Japan,6.8
Donkey Konga,Misc,Nintendo,E,Namco,7.3
Final Fantasy Tactics Advance,Role-Playing,Square Enix,E,SquareSoft,8.9
Mystery Case Files: MillionHeir,Adventure,Nintendo,E,Big Fish Games,7.4
Ty the Tasmanian Tiger,Platform,Electronic Arts,E,Krome Studios,6.2
Mission: Impossible,Action,Ocean,T,Infogrames,6.6
Sunset Overdrive,Action,Microsoft Studios,M,Insomniac Games,8.0
Bushido Blade,Fighting,Sony Computer Entertainment,T,Light Weight,8.2
Mirror's Edge,Platform,Electronic Arts,T,EA Digital Illusions CE,7.6
Jet Force Gemini,Shooter,Rare,T,Rare Ltd.,8.1
Mario Power Tennis,Sports,Nintendo,E,Camelot Software Planning,8.1
Pokken Tournament DX,Fighting,Nintendo,E10,Namco Bandai Games,8.0
World of Warcraft,MMO,Blizzard Entertainment,T,Blizzard Entertainment,9.2
Medal of Honor Heroes 2,Shooter,Electronic Arts,T,Team Fusion,6.6
Spore,Strategy,Electronic Arts,E10,Maxis,7.0
FIFA Soccer 10,Sports,EA Sports,E,EA Canada,7.9
Sniper: Ghost Warrior,Shooter,City Interactive,M,City Interactive,4.3
EA Sports Active: More Workouts,Sports,EA Sports,E,EA Vancouver,7.9
The Elder Scrolls V: Skyrim,Role-Playing,Bethesda Softworks,M,Bethesda Softworks,8.6
