Name,Genre,Publisher,ESRB_Rating,Developer,Critic_Score
GEM SMASHERS,Puzzle,Metro 3D,E,Frame Studios Interactive,8.0
GENGHIS KHAN II: CLAN OF THE GRAY WOLF,Strategy,KOEI,E10,Koei,6.0
GENIU$: THE TECH TYCOON GAME,Strategy,Viva Media,E,Cornelsen Software,6.0
GEOMETRY WARS: RETRO EVOLVED,Shooter,Bizarre Creations,E,Bizarre Creations Ltd.,8.6
GEOMETRY WARS: RETRO EVOLVED 2,Shooter,Activision,E,Bizarre Creations Ltd.,9.1
GHOSTBUSTERS: SANCTUM OF SLIME,Action,Atari,E10,Behaviour Studios,4.8
GHOSTBUSTERS: THE VIDEO GAME,Action,Atari,E10,Red Fly Studio,5.8
GIGA WING,Shooter,Capcom,E,Takumi Corporation,6.0
GIGA WING 2,Shooter,Capcom,E,Takumi Corporation,7.5
GLADIATOR BEGINS,Action,Aksys Games,M,Acquire,6.3
GLIMMERATI,Racing,Nokia,M,BugBear,8.4
GLOBULOS PARTY,Misc,GlobZ,E,GlobZ,6.0
GO FETCH! 2,Simulation,Unknown,E,Aiya Studio,6.0
GOD OF WAR: CHAINS OF OLYMPUS,Action,Sony Computer Entertainment,M,Ready at Dawn,8.8
GODS & HEROES: ROME RISING,Role-Playing,SouthPeak Interactive,T,Heatwave Interactive,4.3
GODS EATER BURST,Action,D3 Publisher,T,Shift,7.0
GODZILLA UNLEASHED,Fighting,Atari,E10,"Pipeworks Software, Inc.",4.3
GOLF RESORT TYCOON,Strategy,Activision,E,Cat Daddy Games,6.2
GOLF RESORT TYCOON II,Strategy,Activision,E,Cat Daddy Games,6.8
GRADIUS (NES),Shooter,Konami,E,Konami,7.1
GRADIUS REBIRTH,Shooter,Konami,E,M2,7.7
GRAND THEFT AUTO 2,Action,Rockstar Games,M,DMA Design,6.9
GRAND THEFT AUTO IV: THE BALLAD OF GAY TONY,Adventure,Rockstar Games,M,Rockstar North,8.8
GRAND THEFT AUTO IV: THE LOST AND DAMNED,Adventure,Rockstar Games,M,Rockstar North,8.9
GRAND THEFT AUTO: MISSION PACK #1: LONDON 1969,Action,Take-Two Interactive,M,Rockstar North,5.9
GRAVITY CRASH,Shooter,Sony Computer Entertainment,E,Just Add Water,6.5
GREED CORP,Strategy,W!Games,E,W!Games,8.5
GRIM FANDANGO,Adventure,LucasArts,T,LucasArts,9.3
GUARDIAN HEROES,Role-Playing,Sega,T,"Treasure Co., Ltd.",8.5
GUILD WARS: EYE OF THE NORTH,Role-Playing,NCSoft,T,ArenaNet,7.6
GUNBIRD 2,Shooter,Capcom,T,Psikyo,7.7
GUNDAM SIDE STORY 0079: RISE FROM THE ASHES,Simulation,Bandai,T,Bandai,7.4
GUNSTAR HEROES,Shooter,Sega,E10,"Treasure Co., Ltd.",9.0
GUWANGE,Shooter,Cave,T,Cave,8.0
GYROMANCER,Role-Playing,Square Enix,T,PopCap Games / Square Enix,7.7
HALF-LIFE 2: EPISODE PACK,Shooter,Electronic Arts,M,Valve Software,8.8
HALF-LIFE: BLUE SHIFT,Shooter,Sierra Entertainment,M,Gearbox Software,6.7
HALF-LIFE: COUNTER-STRIKE,Shooter,Sierra Entertainment,M,The Counter-Strike Team,8.8
HALF-LIFE: OPPOSING FORCE,Shooter,Sierra Entertainment,M,Gearbox Software,8.8
HALF-MINUTE HERO,Role-Playing,Xseed Games,E10,Opus Studio,8.4
HALF-MINUTE HERO: SUPER MEGA NEO CLIMAX,Role-Playing,Marvelous Interactive,E,Opus Studio,7.8
HALFBRICK ROCKET RACING!,Racing,Halfbrick Studios,E,Halfbrick Studios,7.0
HAMILTON'S GREAT ADVENTURE,Adventure,Unknown,E,Fatshark AB,7.0
HAMMERIN' HERO,Action,Atlus,E10,Irem Software Engineering,7.0
HAPPY FEET,Adventure,Midway Games,E,Artificial Mind and Movement,5.1
HARD CORPS: UPRISING,Platform,Konami,T,Arc System Works,7.2
HARDCORE PINBALL,Misc,Telegames,E,Paragon 5,7.3
HARDWOOD BACKGAMMON,Misc,Silver Creek Entertainment,E,Silver Creek Entertainment,6.8
HARDWOOD HEARTS,Misc,Silver Creek Entertainment,E,Silver Creek Entertainment,6.5
HARDWOOD SPADES,Misc,Silver Creek Entertainment,E,Silver Creek Entertainment,6.2
HARLEM GLOBETROTTERS: WORLD TOUR,Sports,DSI Games,E,Full Fat,2.7
HARMS WAY,Racing,Unknown,T,Bongfish GmbH,6.0
HARVEST MOON: HERO OF LEAF VALLEY,Simulation,Natsume,E,Marvelous Interactive,7.5
HB ARCADE CARDS,Misc,HB Studios Multimedia,E,HB Studios Multimedia,2.8
HE-MAN: POWER OF GRAYSKULL,Action,TDK Mediactive,E,Taniko,4.7
HEARTS OF IRON II,Strategy,Paradox Interactive,E,Paradox Interactive,8.3
HEARTS OF IRON II: DOOMSDAY,Strategy,Paradox Interactive,E,Paradox Interactive,7.5
HEAVY METAL: GEOMATRIX,Action,Capcom,M,Capcom,6.9
HEAVY RAIN CHRONICLES - CHAPTER 1: THE TAXIDERMIST,Adventure,Sony Computer Entertainment,M,Quantic Dream,7.3
HELLDIVERS,Action,Sony Computer Entertainment,T,Arrowhead Game Studios,8.7
HEROES OF MIGHT AND MAGIC: QUEST FOR THE DRAGON BONE STAFF,Role-Playing,3DO,E,New World Computing,6.5
HEXIC HD,Puzzle,Microsoft,E,Carbonated Games,7.4
HIDDEN & DANGEROUS,Action,TalonSoft,M,Unknown,6.4
HIGH SEIZE,Strategy,Nokia,T,"RedLynx, Ltd.",8.5
HORIZON RIDERS,Shooter,Sabarasa Entertainment,E10,Sabarasa Entertainment,8.0
HORSEZ,Simulation,Ubisoft,E,MTO,2.1
HOT SHOTS GOLF: OPEN TEE 2,Sports,Sony Computer Entertainment,E,Clap Hanz,8.0
HOT SHOTS TENNIS: GET A GRIP,Sports,Sony Computer Entertainment,E,Clap Hanz,8.0
HOYLE CASINO,Action,Sierra Entertainment,E,Unknown,8.4
HUSTLE KINGS,Sports,Sony Computer Entertainment,E,VooFoo Studios,8.5
HYDRO THUNDER,Racing,Midway Games,E,Eurocom Entertainment Software,7.9
HYDRO THUNDER HURRICANE,Racing,Microsoft Game Studios,E,Vector Unit Studios,7.5
HYDROPHOBIA,Action,Microsoft,M,Dark Energy Digital,5.6
HYPE: THE TIME QUEST,Action,Ubisoft,E,Playmobil Interactive,7.9
I MUST RUN!,Action,Gamelion Studios,E,Gamelion Studios,6.0
ICE CLIMBER,Platform,Nintendo,E,Nintendo R&D1,6.4
ICE NINE,Shooter,BAM! Entertainment,T,Torus Games,3.8
ILLBLEED,Adventure,AIA,M,Crazy Games,6.3
ILOMILO,Platform,Microsoft Game Studios,E,Southend Interactive,8.2
INCOMING,Action,Interplay,T,Rage Software,6.2
INFAMOUS,Action,Sony Computer Entertainment,T,Sucker Punch Productions,8.7
INFAMOUS 2,Action,Sony Computer Entertainment,T,Sucker Punch Productions,8.1
INFAMOUS: FESTIVAL OF BLOOD,Action,Sony Computer Entertainment,T,Sucker Punch Productions,7.8
INSANELY TWISTED SHADOW PLANET,Shooter,Microsoft Studios,E,Fuelcell Games,7.5
INSIDE,Platform,Playdead,M,Playdead,9.0
INSPECTOR GADGET: ADVANCE MISSION,Platform,DreamCatcher Interactive,E,Magic Pockets,6.5
IRON ACES,Action,Xicat Interactive,E,Unknown,6.2
IRON BRIGADE,Strategy,Microsoft Game Studios,T,Double Fine Productions,8.1
IRONCLAD,Shooter,Unknown,E10,Saurus,8.0
IRONFALL INVASION,Shooter,VD-dev,T,VD-dev,4.5
ISLANDS OF WAKFU,Role-Playing,Microsoft,E10,Ankama Studio,6.1
IT'S MR PANTS,Puzzle,THQ,E,Rare Ltd.,7.5
JAK AND DAXTER: THE LOST FRONTIER,Platform,Sony Computer Entertainment,E10,High Impact Games,7.4
JANE'S COMBAT SIMULATIONS: 688(I) HUNTER/KILLER,Simulation,Electronic Arts,E,Sonalysts,8.8
JELLYCAR 2,Racing,Disney Interactive Studios,E,Walt Disney Internet Group,3.5
JEREMY MCGRATH SUPERCROSS 2000,Racing,Acclaim Entertainment,E,Acclaim Entertainment,4.4
JETPAC REFUELLED,Shooter,Microsoft Game Studios,E,Rare Ltd.,8.0
JEWEL KEEPERS: EASTER ISLAND,Puzzle,Nordcurrent,E,Nordcurrent,6.0
JEWEL QUEST,Puzzle,iWin,E,"iWin, Inc.",6.8
JOHN ROMERO'S DAIKATANA,Shooter,Kemco,M,Ion Storm,3.9
JOJO'S BIZARRE ADVENTURE,Fighting,Capcom,T,Capcom,8.1
JOUST,Platform,Midway Games,E,Digital Eclipse,7.4
JUKA AND THE MONOPHONIC MENACE,Adventure,SouthPeak Interactive,E,"Orbital Media, Inc.",7.2
JURASSIC PARK III: THE DNA FACTOR,Platform,Konami,E,KCEA Honolulu,4.0
JUST JAM,Misc,Big John Games,E,"Zivix, LLC",7.5
JUSTICE LEAGUE: INJUSTICE FOR ALL,Platform,Midway Games,E,Saffire Corporation,5.6
KAHOOTS,Simulation,Honeyslug,E,Honeyslug,8.0
KID CHAMELEON,Platform,Sega,E,Sega Technical Institute,6.7
KILLZONE: LIBERATION,Shooter,Sony Computer Entertainment,T,Guerrilla Games,7.8
KING ARTHUR - THE ROLE-PLAYING WARGAME,Strategy,Paradox Interactive,T,NeoCoreGames,7.0
KIRBY 64: THE CRYSTAL SHARDS,Platform,Nintendo,E,HAL Laboratory,7.5
KISS: PSYCHO CIRCUS: THE NIGHTMARE CHILD,Action,Gathering of Developers,M,Tremor Entertainment,5.7
KONG: THE 8TH WONDER OF THE WORLD,Action,Ubisoft,E10,Ubisoft,6.0
KRISSX,Puzzle,Microsoft,E,Regolith Games Ltd,6.5
L.A. NOIRE: REEFER MADNESS,Adventure,Rockstar Games,M,Team Bondi,6.0
LAZY RAIDERS,Action,Sarbakan,E,Sarbakan Inc.,7.8
LEAGUE OF LEGENDS,Strategy,THQ,T,Riot Games,8.0
LEARNING WITH THE POOYOOS: EPISODE 2,Misc,Lexis Numerique,EC,Lexis Numerique,7.0
LEEDMEES,Puzzle,Konami,E,Konami,6.5
LEFT 4 DEAD 2: THE PASSING,Shooter,Electronic Arts,M,Certain Affinity / Valve Software,6.0
LEGENDS OF WAR: PATTON'S CAMPAIGN,Strategy,Unknown,T,Enigma Software Productions,8.2
LEMMINGS,Puzzle,Sony Computer Entertainment,E,Team17 Software,6.5
LET'S GOLF,Sports,Gameloft,E,Gameloft,5.0
LILT LINE,Racing,Gaijin Entertainment,E,Different Cloth,6.2
LITTLEBIGPLANET,Platform,Sony Computer Entertainment,E,Media Molecule,8.6
LITTLEBIGPLANET (PSP),Platform,Sony Music Entertainment,E,SCEE Cambridge,8.7
LOCOROCO,Platform,Sony Computer Entertainment,E,SCE Japan Studio,8.1
LOCOROCO MIDNIGHT CARNIVAL,Platform,Sony Computer Entertainment,E,SCE Japan Studio,7.1
LODE RUNNER,Puzzle,Microsoft,E,Tozai Games / SouthEnd Interactive,7.0
LONDON 2012: THE OFFICIAL VIDEO GAME OF THE OLYMPIC GAMES,Sports,Sega,E,Sega Studios Australia,5.0
LOONEY TUNES: SPACE RACE,Racing,Infogrames,E,Infogrames Melbourne,7.8
LOSTWINDS,Platform,Frontier Developments,E,Frontier Developments,8.2
LOSTWINDS: WINTER OF THE MELODIAS,Platform,Frontier Developments,E,Frontier Developments,8.6
LUCHA FURY,Action,Mindscape,T,Punchers Impact,3.0
LUCIDITY,Platform,LucasArts,E,LucasArts,7.0
LUNAR: ETERNAL BLUE,Role-Playing,Working Designs,E,Game Arts,8.9
LUNAR: SILVER STAR HARMONY,Role-Playing,Xseed Games,T,Game Arts,7.9
LUXOR 2,Puzzle,United Developers,E,MumboJumbo,5.5
MABOSHI'S ARCADE,Puzzle,Nintendo,E,Nintendo,8.5
MADBALLS IN... BABO: INVASION,Shooter,Microsoft,E10,Playbrains,7.5
MADDEN NFL ARCADE,Sports,EA Sports,E,EA Tiburon,6.3
MAG FORCE RACING,Racing,Crave Entertainment,E,VCC Entertainment,6.9
MAGIC CARPET,Shooter,Electronic Arts,E,Bullfrog Productions,9.0
MAGIC: THE GATHERING - DUELS OF THE PLANESWALKERS,Strategy,Wizards of the Coast,T,Stainless Games,7.5
MAGIC: THE GATHERING - DUELS OF THE PLANESWALKERS 2012,Strategy,Wizards of the Coast,T,Stainless Games,7.3
MAGICKA: VIETNAM,Role-Playing,Paradox Interactive,T,Arrowhead Game Studios,5.5
MAJESTY 2: BATTLES OF ARDANIA,Strategy,Paradox Interactive,T,1C:Ino-Co,4.5
MAKE UP & STYLE,Simulation,Unknown,E,Cypronia,4.0
MAKEN X,Adventure,Atlus,M,Atlus Co.,7.9
MANIAC MANSION: DAY OF THE TENTACLE,Adventure,LucasArts,E,LucasArts,9.0
MARBLE BLAST ULTRA,Puzzle,Microsoft,E,GarageGames.com,7.2
MARIO CLOCK,Misc,Nintendo,E,Nintendo,3.5
MARIO KART 64,Racing,Nintendo,E,Nintendo EAD,7.1
MARIO VS. DONKEY KONG: MINIS MARCH AGAIN!,Puzzle,Nintendo,E,Nintendo Software Technology Corporation,8.1
MARS MATRIX,Shooter,Capcom,E,Takumi,7.9
MARVEL: ULTIMATE ALLIANCE,Role-Playing,Activision,E10,Barking Lizards,2.3
MASS EFFECT 2,Role-Playing,Electronic Arts,M,BioWare Edmonton,9.3
MASS EFFECT 2: KASUMI'S STOLEN MEMORY,Role-Playing,Electronic Arts,M,BioWare Edmonton,6.7
MASS EFFECT 2: LAIR OF THE SHADOW BROKER,Role-Playing,Electronic Arts,M,BioWare Edmonton,8.7
MASS EFFECT 2: OVERLORD,Role-Playing,Electronic Arts,M,BioWare Edmonton,8.5
MASS EFFECT 2: THE ARRIVAL,Role-Playing,Electronic Arts,M,BioWare Edmonton,6.5
MASS EFFECT: BRING DOWN THE SKY,Role-Playing,Electronic Arts,M,BioWare Edmonton,5.0
MASS EFFECT: PINNACLE STATION,Role-Playing,Electronic Arts,M,BioWare Edmonton,4.5
MAT HOFFMAN'S PRO BMX,Sports,Activision,E,Runecraft,7.7
MAX & THE MAGIC MARKER,Platform,Press Play,E,Press Play,7.0
MAX & THE MAGIC MARKER: GOLD EDITION,Platform,Pan Vision,E,Press Play,7.0
MAX STEEL,Adventure,Mattel Interactive,T,Treyarch,3.9
MAXIMUM POOL,Misc,Sierra Entertainment,E,Dynamix,6.4
MAZES OF FATE,Role-Playing,O3 Entertainment,T,Sabarasa Entertainment,6.6
MDK2,Shooter,Interplay,T,Beamdog,8.0
ME MONSTAR: HEAR ME ROAR!,Action,Unknown,E10,Cohort Studios,6.5
MEDIEVAL: TOTAL WAR - VIKING INVASION,Strategy,Activision,T,The Creative Assembly,8.2
MEGA MAN 10,Platform,Capcom,E,Inti Creates,7.9
MEGA MAN 2,Platform,Capcom,E,Capcom,9.5
MEGA MAN 4,Platform,Capcom,E,Capcom,8.0
MEGA MAN 5,Platform,Capcom,E,Capcom,8.5
MEGA MAN 9,Platform,Capcom,E,Inti Creates,8.0
MERCURY HG,Puzzle,Ignition Entertainment,E,Ignition Entertainment,7.0
METROID,Adventure,Nintendo,E,Nintendo R&D1,8.0
MICROBOT,Shooter,Electronic Arts,E,Naked Sky Entertainment,6.4
MIDWAY'S GREATEST ARCADE HITS VOLUME 1,Misc,Midway Games,E,Digital Eclipse,6.7
MIDWAY'S GREATEST ARCADE HITS VOLUME 2,Misc,Midway Games,T,Midway,7.0
MIGHT & MAGIC: CLASH OF HEROES,Role-Playing,Ubisoft,E10,Capybara Games,8.4
MIGHT AND MAGIC IX,Role-Playing,3DO,T,"New World Computing, Inc.",5.5
MIGHT AND MAGIC VIII: DAY OF THE DESTROYER,Role-Playing,3DO,T,"New World Computing, Inc.",6.3
MIGHTY FLIP CHAMPS!,Puzzle,WayForward,E,Way Forward Technologies,8.3
MILE HIGH PINBALL,Misc,Nokia,E,Bonus Mobile Entertainment,8.0
MLB BOBBLEHEAD PROS,Sports,Konami,E,Konami,7.5
MLB SLAM!,Sports,THQ,E,THQ,2.8
MODNATION RACERS,Racing,Sony Computer Entertainment,E,SCE San Diego Studio,7.7
MOLE MANIA,Puzzle,Nintendo,E,Pax Softnica,8.0
MONACO GRAND PRIX,Racing,Ubisoft,E,Ubisoft,6.6
MONDAY NIGHT COMBAT,Shooter,Uber Entertainment,T,Uber Entertainment,8.0
MONOCHROME RACING,Racing,Nordcurrent,E,Nordcurrent,3.0
MONSTER HUNTER FREEDOM UNITE,Role-Playing,Capcom,T,Capcom,7.0
MONSTERS (PROBABLY) STOLE MY PRINCESS!,Platform,Mediatonic,E10,Mediatonic Ltd.,8.4
MOON DIVER,Action,Square Enix,E10,FeelPlus,6.5
MORTAL KOMBAT GOLD,Fighting,Midway Games,M,Eurocom Entertainment Software,5.7
MORTAL KOMBAT: ARCADE KOLLECTION,Fighting,Unknown,M,NetherRealm Studios / Other Ocean Interactive,5.0
MOTOGP,Racing,THQ,E,THQ,2.7
MOTOHEROZ,Racing,RedLynx,E,"RedLynx, Ltd.",8.3
MR. DRILLER,Puzzle,Namco,E,Namco,7.6
MR. DRILLER: DRILL TILL YOU DROP,Puzzle,Namco Bandai,E,Bandai Namco Games,6.5
MS. 'SPLOSION MAN,Platform,Twisted Pixel Games,T,Twisted Pixel Games,8.4
MS. PAC-MAN: MAZE MADNESS,Puzzle,Namco,E,Namco,6.9
MSR: METROPOLIS STREET RACER,Racing,Sega,E,Bizarre Creations,8.6
MTV SPORTS: SKATEBOARDING FEATURING ANDY MCDONALD,Sports,THQ,E,Darkblack,3.0
MURDER IN THE ABBEY,Adventure,DreamCatcher Interactive,E10,Alcachofa Soft,7.0
MUSCLE MARCH,Action,Namco Bandai,E10,Bandai Namco Games,6.6
MUTANT STORM RELOADED,Shooter,PomPom,E,PomPom Games,7.1
MY ZOO,Simulation,Hudson Soft,E,Hudson Soft,4.0
NAVY SEALS: WEAPONS OF MASS DESTRUCTION,Shooter,ValuSoft,M,Jarhead Games,1.8
NBA 2K1,Sports,Sega,E,Visual Concepts,9.2
NBA HOOPZ,Sports,Midway Games,E,Eurocom Entertainment Software,6.6
NBA JAM: ON FIRE EDITION,Sports,Electronic Arts,E,EA Sports,8.5
NBA SHOWTIME: NBA ON NBC,Sports,Midway Games,E,Avalanche Software,8.1
NCAA COLLEGE FOOTBALL 2K2,Sports,Sega,E,Visual Concepts,8.1
NCAA FOOTBALL 2004,Sports,EA Sports,E,Exient Entertainment,5.7
NEED FOR SPEED: MOST WANTED 5-1-0,Racing,Electronic Arts,E10,EA Canada,7.4
NEUTOPIA,Role-Playing,Hudson Soft,E,Hudson Soft,7.3
NEVERWINTER NIGHTS: HORDES OF THE UNDERDARK,Role-Playing,Atari,T,BioWare Corp.,8.4
NEVERWINTER NIGHTS: KINGMAKER,Role-Playing,Atari,M,BioWare Corp.,7.0
NEVERWINTER NIGHTS: SHADOWS OF UNDRENTIDE,Role-Playing,Atari,T,BioWare Corp.,7.9
NEW RALLY-X,Racing,Namco Bandai,E,Namco Bandai Games,4.2
NFL 2K2,Sports,Sega,E,Visual Concepts,9.3
NFL BLITZ 2000,Sports,Midway Games,E,Avalanche Software,8.7
NFL BLITZ 2001,Sports,Midway Games,E,Avalanche Software,8.8
NFL QB CLUB 2001,Sports,Acclaim Entertainment,E,High Voltage Software,3.9
NFL QUARTERBACK CLUB 2000,Sports,Acclaim Entertainment,E,Acclaim Entertainment,2.1
NHL 2K,Sports,Sega,E,Black Box,8.3
NHL 2K2,Sports,Sega,E,Treyarch,8.1
NIGHT IN THE WOODS,Adventure,Finji,T,Infinite Fall,8.5
NIGHTMARE CREATURES II,Action,Konami,M,Kalisto Entertainment,4.6
NIN2-JUMP,Platform,Cave,T,Cave,7.3
NO HEROES ALLOWED!,Strategy,Sony Computer Entertainment,E10,Acquire,7.0
NO ONE LIVES FOREVER 2: A SPY IN H.A.R.M.'S WAY,Shooter,Sierra Entertainment,M,Monolith Productions,8.8
NYXQUEST: KINDRED SPIRITS,Platform,Over The Top Games,E,Over The Top Games,8.4
O-D BEAT DROP,Puzzle,Arc System Works,E,Cyclone Zero,8.5
ODDWORLD: ABE'S EXODDUS,Platform,GT Interactive,T,Oddworld Inhabitants,8.3
ODDWORLD: ABE'S ODDYSEE,Platform,GT Interactive,T,Oddworld Inhabitants,8.1
ODDWORLD: STRANGER'S WRATH HD,Action,Oddworld Inhabitants,T,Just Add Water,9.0
OGRE BATTLE 64: PERSON OF LORDLY CALIBER,Role-Playing,Square Enix,T,Quest Corporation,9.0
OGRE BATTLE: THE MARCH OF THE BLACK QUEEN,Role-Playing,Square Enix,E,Quest Corporation,9.0
OKABU,Misc,Unknown,E,HandCircus,5.5
OMIKRON: THE NOMAD SOUL,Adventure,Eidos Interactive,T,Quantic Dream,6.2
ONE,Fighting,Nokia,T,Digital Legends Entertainment,6.8
ONE EPIC GAME,Shooter,Unknown,T,Grip Games,7.0
OOGA BOOGA,Action,Sega,E,Visual Concepts,7.8
OPERATION SHADOW,Action,Nokia,T,Torus Games,4.1
ORCS MUST DIE!,Strategy,Unknown,T,Robot Entertainment,8.1
OUTLAND,Platform,Ubisoft,E10,Housemarque,8.4
OUTPOST KALOKI X,Strategy,NinjaBee,E,NinjaBee,7.7
OUTRUN ONLINE ARCADE,Racing,Sega,E,Sumo Digital,8.0
OUTTRIGGER: INTERNATIONAL COUNTER TERRORISM SPECIAL FORCE,Shooter,Sega,T,Sega-AM2,7.6
PAC-MAN,Puzzle,Namco Bandai,E,Bandai Namco Games,5.0
PAC-MAN CHAMPIONSHIP EDITION,Puzzle,Namco Bandai,E,Namco Bandai Games,5.5
PAC-MAN CHAMPIONSHIP EDITION DX,Puzzle,Namco Bandai,E,Namco Bandai Games,9.0
PAC-MAN VS.,Puzzle,Namco,E,Nintendo,7.0
PAINT SPLASH,Misc,Unknown,E,KnapNok Games,8.0
PANDEMONIUM!,Platform,Eidos Interactive,E,Ideaworks3D,5.8
PARASITE EVE,Role-Playing,Sony Computer Entertainment,M,SquareSoft,7.9
PATAPON 2,Platform,Sony Computer Entertainment,E,Pyramid/JAPAN Studio,8.2
PATCHWORK HEROES,Strategy,Sony Computer Entertainment,E10,Acquire,8.3
PATHWAY TO GLORY,Strategy,Nokia,T,"RedLynx, Ltd.",8.6
PATHWAY TO GLORY: IKUSA ISLANDS,Strategy,Nokia,T,"RedLynx, Ltd.",5.0
PATRICIAN III: RISE OF THE HANSE,Simulation,Encore,E,Ascaron Entertainment GmbH,8.2
PEGGLE,Puzzle,PopCap Games,E,PopCap Games,8.8
PERFECT DARK,Action,Rare,T,Rare Ltd.,5.3
PHANTASY STAR II,Role-Playing,Sega,E,Sega / Backbone Entertainment,7.0
PHANTASY STAR IV,Role-Playing,Sega,E,Sega,9.0
PHOENIX WRIGHT: ACE ATTORNEY,Adventure,Capcom,T,Capcom,6.7
PHOENIX WRIGHT: ACE ATTORNEY - TRIALS AND TRIBULATIONS,Adventure,Capcom,T,Capcom,6.0
PILOTWINGS,Simulation,Nintendo,E,Nintendo EAD,7.5
PINBALL FX 2,Misc,Microsoft,E,Zen Studios,9.5
PINBALL FX 2: MARVEL PINBALL,Misc,Zen Studios,E,Zen Studios,8.2
PINBALL PULSE: THE ANCIENTS BECKON,Misc,Nintendo,E,Fuse Games Limited,7.9
PIXELJUNK EDEN,Platform,Sony Computer Entertainment,E,Q-Games,7.9
PIXELJUNK MONSTERS,Strategy,Sony Computer Entertainment,E,Q-Games,8.4
PIXELJUNK MONSTERS DELUXE,Strategy,Sony Computer Entertainment,E,Q-Games,8.7
PIXELJUNK RACERS,Racing,Sony Computer Entertainment,E,Q-Games,5.9
PIXELJUNK RACERS: 2ND LAP,Racing,Sony Computer Entertainment,E,Q-Games,6.6
PIXELJUNK SHOOTER,Shooter,Sony Computer Entertainment,E10,Q-Games,8.5
PIXELJUNK SHOOTER 2,Shooter,Sony Computer Entertainment,E,Q-Games,8.0
PIXELJUNK SIDESCROLLER,Shooter,Sony Computer Entertainment,RP,Q-Games,9.0
PLANT TYCOON,Strategy,LDW,E,LDW,8.2
PLASMA SWORD: NIGHTMARE OF BILSTEIN,Fighting,Capcom,T,Capcom,5.7
PLAYSTATION MOVE APE ESCAPE,Platform,Sony Computer Entertainment,E10,SCE Japan Studio,3.5
POCKET KINGDOM: OWN THE WORLD,Role-Playing,Nokia,T,Sega,7.7
POCKETBIKE RACER,Racing,King Games,E,Blitz Games,5.1
POD: SPEEDZONE,Racing,Ubisoft,E,Ubisoft,5.4
POKEMON RUMBLE,Action,Nintendo,E10,Ambrella,6.5
POLAR PANIC,Puzzle,Valcon Games,E,Eiconic Games,7.5
POLITICAL TYCOON,Strategy,TalonSoft,E,Monte Cristo Multimedia,5.4
POP,Puzzle,Nnooo,E,Nnooo,5.6
PORTAL: STILL ALIVE,Shooter,Microsoft,T,Valve Software,8.9
POWER STONE 2,Fighting,Capcom,T,Capcom,8.8
PRINCE OF PERSIA 3D,Action,Red Orb,T,Red Orb Entertainment,7.1
PRINCE OF PERSIA CLASSIC,Platform,Ubisoft,T,Gameloft,7.7
PRINCE OF PERSIA: ARABIAN NIGHTS,Platform,Mattel Interactive,T,Avalanche Software,7.6
PRISON TYCOON 4: SUPERMAX,Strategy,ValuSoft,T,ValuSoft,2.5
PROJECT JUSTICE,Fighting,Capcom,T,Capcom,7.9
PSYCHIC FORCE 2012,Fighting,Acclaim Entertainment,T,Taito Corporation,6.6
PUNCH-OUT!! FEATURING MR. DREAM,Fighting,Nintendo,E,Nintendo IRD,9.0
PURSUIT FORCE,Racing,Sony Computer Entertainment,T,Bigbig Studios,7.3
PURSUIT FORCE: EXTREME JUSTICE,Racing,Sony Computer Entertainment,T,Bigbig Studios,7.3
PUYO POP,Puzzle,Sega,E,Sega,5.7
PUZZLE BOBBLE VS,Puzzle,Taito,E,Taito Corporation,2.2
PUZZLE DIMENSION,Puzzle,Unknown,E,Doctor Entertainment,8.0
PUZZLE QUEST: CHALLENGE OF THE WARLORDS,Puzzle,D3 Publisher,E10,Infinite Interactive,8.6
PUZZLEGEDDON,Puzzle,Tecmo,E,Pieces Interactive,6.4
PYRAMIDS,Puzzle,Enjoy Gaming,E,Visual Impact Productions,7.5
Q*BERT,Puzzle,Hasbro Interactive,E,Artech Digital Entertainment,5.4
QIX++,Puzzle,Taito,E,Taito Corporation,4.2
QUAKE,Shooter,id Software,M,id Software,9.4
QUAKE ARENA ARCADE,Shooter,Bethesda Softworks,M,id Software,7.1
QUAKE II,Shooter,Activision,M,id Software,9.0
QUAKE III ARENA,Shooter,Sega,M,Raster,9.3
QUAKE III: TEAM ARENA,Shooter,Activision,M,id Software,8.0
R-TYPE DIMENSIONS,Shooter,Tozai Games,E,Southend Interactive,7.8
RADIANT SILVERGUN,Shooter,Treasure,T,"Treasure Co., Ltd.",8.6
RAG DOLL KUNG FU,Fighting,Valve,M,Mark Healey,7.0
RAG DOLL KUNG FU: FISTS OF PLASTIC,Fighting,Sony Computer Entertainment,E10,Tarsier Studios,6.2
RAGE OF THE GLADIATOR,Fighting,Ghostfire Games,T,Ghostfire Games,8.0
RAILROAD TYCOON II - THE SECOND CENTURY,Strategy,Gathering of Developers,E,PopTop Software,8.7
RAILWORKS,Simulation,RailSimulator.com,E,RailSimulator.com,7.0
RASKULLS,Puzzle,Halfbrick Studios,E10,Halfbrick Studios,7.4
RAYMAN FOREVER,Platform,Ubisoft,E,Ubisoft,6.9
RAZOR FREESTYLE SCOOTER,Sports,Crave Entertainment,E,Titanium Studios,6.3
RE-VOLT,Racing,Acclaim Entertainment,E,Probe Entertainment Limited,7.7
READY 2 RUMBLE BOXING,Sports,Midway Games,E,Midway,6.0
RECORD OF LODOSS WAR,Role-Playing,Conspiracy Entertainment,M,Neverland Company,7.8
